deck_area,displacement_proxy,aspect_ratio,draft_to_length,draft_to_width
7296,83904,7.125,0.050438596,0.359375
5856,43920,5.71875,0.040983607,0.234375
5856,47433.6,5.71875,0.044262295,0.253125
5856,52704,5.71875,0.049180328,0.28125
7037,64740.4,7.322580645,0.040528634,0.296774194
7264,88620.8,7.09375,0.053744493,0.38125
1590,7950,7.066666667,0.047169811,0.333333333
5856,50361.6,5.71875,0.046994536,0.26875
11000,96800,5.681818182,0.0352,0.2
19980,305694,5.55,0.045945946,0.255
5952,54758.4,5.8125,0.049462366,0.2875
10248,87108,5.80952381,0.034836066,0.202380952
4455,30739.5,6.111111111,0.041818182,0.255555556
5856,68515.2,5.71875,0.063934426,0.365625
4293,42930,5.888888889,0.062893082,0.37037037
13754,134789.2,6.5,0.03277592,0.213043478
5824,50086.4,5.6875,0.047252747,0.26875
5856,46848,5.71875,0.043715847,0.25
5856,49776,5.71875,0.046448087,0.265625
5984,72406.4,5.84375,0.064705882,0.378125
11000,129800,5.681818182,0.0472,0.268181818
13754,127912.2,6.5,0.031103679,0.202173913
4455,33858,6.111111111,0.046060606,0.281481481
6816,51120,6.65625,0.035211268,0.234375
5124,46628.4,6.535714286,0.049726776,0.325
13426,158426.8,5.591836735,0.043065693,0.240816327
5920,42624,5.78125,0.038918919,0.225
5856,69100.8,5.71875,0.064480874,0.36875
5856,44505.6,5.71875,0.041530055,0.2375
5824,68140.8,5.6875,0.064285714,0.365625
5856,51532.8,5.71875,0.048087432,0.275
8510,73186,6.216216216,0.037391304,0.232432432
2600,14560,6.5,0.043076923,0.28
4316,37980.8,6.384615385,0.053012048,0.338461538
4134,33072,6.115384615,0.050314465,0.307692308
1590,7950,7.066666667,0.047169811,0.333333333
5856,51532.8,5.71875,0.048087432,0.275
5856,65001.6,5.71875,0.060655738,0.346875
5856,69100.8,5.71875,0.064480874,0.36875
5856,50361.6,5.71875,0.046994536,0.26875
10248,125025.6,5.80952381,0.05,0.29047619
3312,23846.4,6.260869565,0.05,0.313043478
8015,111408.5,6.542857143,0.06069869,0.397142857
19980,219780,5.55,0.033033033,0.183333333
2400,11760,6,0.040833333,0.245
13152,122313.6,5.708333333,0.033941606,0.19375
2106,15795,6.5,0.064102564,0.416666667
5856,43920,5.71875,0.040983607,0.234375
6816,51120,6.65625,0.035211268,0.234375
5952,54758.4,5.8125,0.049462366,0.2875
4000,29600,6.4,0.04625,0.296
19980,219780,5.55,0.033033033,0.183333333
5856,46848,5.71875,0.043715847,0.25
14350,228165,5.74,0.055400697,0.318
11000,122100,5.681818182,0.0444,0.252272727
7296,56908.8,7.125,0.034210526,0.24375
2147,10520.3,5.947368421,0.043362832,0.257894737
5856,60316.8,5.71875,0.056284153,0.321875
5856,52704,5.71875,0.049180328,0.28125
5856,49776,5.71875,0.046448087,0.265625
4968,43718.4,6.814814815,0.047826087,0.325925926
3059,25389.7,5.782608696,0.062406015,0.360869565
5856,69100.8,5.71875,0.064480874,0.36875
2034,10780.2,6.277777778,0.046902655,0.294444444
3625,30812.5,5.8,0.05862069,0.34
19980,219780,5.55,0.033033033,0.183333333
4995,39960,6.851851852,0.043243243,0.296296296
5856,54460.8,5.71875,0.050819672,0.290625
5856,54460.8,5.71875,0.050819672,0.290625
4134,42166.8,6.115384615,0.064150943,0.392307692
4000,32400,6.4,0.050625,0.324
5856,45091.2,5.71875,0.042076503,0.240625
2560,16384,6.4,0.05,0.32
1958,11748,4.045454545,0.06741573,0.272727273
2400,16560,6,0.0575,0.345
5952,66662.4,5.8125,0.060215054,0.35
5856,45676.8,5.71875,0.042622951,0.24375
5920,47952,5.78125,0.043783784,0.253125
4320,28944,5.925925926,0.041875,0.248148148
4455,30739.5,6.111111111,0.041818182,0.255555556
19980,219780,5.55,0.033033033,0.183333333
5952,67257.6,5.8125,0.060752688,0.353125
6039,56766.6,5.545454545,0.05136612,0.284848485
8280,71208,6.388888889,0.037391304,0.238888889
13296,178166.4,5.770833333,0.048375451,0.279166667
5920,66304,5.78125,0.060540541,0.35
10956,87648,5.659090909,0.032128514,0.181818182
5952,49401.6,5.8125,0.044623656,0.259375
5856,65001.6,5.71875,0.060655738,0.346875
19980,219780,5.55,0.033033033,0.183333333
10956,98604,5.659090909,0.036144578,0.204545455
5856,71443.2,5.71875,0.066666667,0.38125
10248,90182.4,5.80952381,0.036065574,0.20952381
7264,88620.8,7.09375,0.053744493,0.38125
5856,49190.4,5.71875,0.045901639,0.2625
3528,34927.2,6.125,0.067346939,0.4125
1848,25132.8,4.19047619,0.154545455,0.647619048
3925,29437.5,6.28,0.047770701,0.3
5952,54758.4,5.8125,0.049462366,0.2875
13152,214377.6,5.708333333,0.059489051,0.339583333
20160,322560,5.6,0.047619048,0.266666667
11000,93500,5.681818182,0.034,0.193181818
5856,69686.4,5.71875,0.065027322,0.371875
5220,39672,6.206896552,0.042222222,0.262068966
11000,96800,5.681818182,0.0352,0.2
5856,46848,5.71875,0.043715847,0.25
11000,93500,5.681818182,0.034,0.193181818
3381,22652.7,6.391304348,0.045578231,0.291304348
5824,50668.8,5.6875,0.047802198,0.271875
5856,65001.6,5.71875,0.060655738,0.346875
5952,49401.6,5.8125,0.044623656,0.259375
5856,49776,5.71875,0.046448087,0.265625
4134,33072,6.115384615,0.050314465,0.307692308
2200,13200,5.5,0.054545455,0.3
5856,50361.6,5.71875,0.046994536,0.26875
5888,73011.2,5.75,0.067391304,0.3875
5856,48019.2,5.71875,0.044808743,0.25625
11000,118800,5.681818182,0.0432,0.245454545
13754,156795.6,6.5,0.03812709,0.247826087
10206,86751,5.785714286,0.034979424,0.202380952
2289,16023,5.19047619,0.064220183,0.333333333
13426,158426.8,5.591836735,0.043065693,0.240816327
8100,85860,6.25,0.047111111,0.294444444
14350,271215,5.74,0.065853659,0.378
5856,60902.4,5.71875,0.056830601,0.325
5856,45091.2,5.71875,0.042076503,0.240625
4968,43718.4,6.814814815,0.047826087,0.325925926
5856,66172.8,5.71875,0.061748634,0.353125
5824,42515.2,5.6875,0.04010989,0.228125
13248,155001.6,5.75,0.042391304,0.24375
5824,68140.8,5.6875,0.064285714,0.365625
1958,11748,4.045454545,0.06741573,0.272727273
5856,64416,5.71875,0.06010929,0.34375
7360,57408,7.1875,0.033913043,0.24375
7296,81715.2,7.125,0.049122807,0.35
1972,14395.6,6.823529412,0.062931034,0.429411765
4860,54432,6.666666667,0.062222222,0.414814815
4134,42166.8,6.115384615,0.064150943,0.392307692
10290,103929,5.833333333,0.04122449,0.24047619
7296,97036.8,7.125,0.058333333,0.415625
5856,69100.8,5.71875,0.064480874,0.36875
4048,23883.2,8.363636364,0.032065217,0.268181818
5856,59145.6,5.71875,0.055191257,0.315625
1972,14395.6,6.823529412,0.062931034,0.429411765
5856,61488,5.71875,0.057377049,0.328125
7360,58880,7.1875,0.034782609,0.25
11000,93500,5.681818182,0.034,0.193181818
4619,26790.2,4.806451613,0.038926174,0.187096774
11000,127600,5.681818182,0.0464,0.263636364
8325,78255,6.081081081,0.041777778,0.254054054
3625,30812.5,5.8,0.05862069,0.34
4048,23883.2,8.363636364,0.032065217,0.268181818
5856,45676.8,5.71875,0.042622951,0.24375
5856,50947.2,5.71875,0.047540984,0.271875
8473,90661.1,6.189189189,0.046724891,0.289189189
3528,26812.8,6.125,0.05170068,0.316666667
4320,40608,5.925925926,0.05875,0.348148148
3045,20706,6.904761905,0.046896552,0.323809524
19920,276888,5.533333333,0.04186747,0.231666667
5856,65001.6,5.71875,0.060655738,0.346875
2240,11424,5.6,0.045535714,0.255
1848,25132.8,4.19047619,0.154545455,0.647619048
5856,45091.2,5.71875,0.042076503,0.240625
5220,39672,6.206896552,0.042222222,0.262068966
7296,97036.8,7.125,0.058333333,0.415625
13426,158426.8,5.591836735,0.043065693,0.240816327
10956,99699.6,5.659090909,0.036546185,0.206818182
10248,125025.6,5.80952381,0.05,0.29047619
19920,276888,5.533333333,0.04186747,0.231666667
5856,62659.2,5.71875,0.058469945,0.334375
13296,194121.6,5.770833333,0.052707581,0.304166667
13478,126693.2,6.369565217,0.032081911,0.204347826
3625,30812.5,5.8,0.05862069,0.34
7360,55936,7.1875,0.033043478,0.2375
5824,68140.8,5.6875,0.064285714,0.365625
5856,46848,5.71875,0.043715847,0.25
5824,50668.8,5.6875,0.047802198,0.271875
2064,11352,8.0625,0.042635659,0.34375
7296,64204.8,7.125,0.038596491,0.275
5856,50947.2,5.71875,0.047540984,0.271875
2106,15795,6.5,0.064102564,0.416666667
5856,49190.4,5.71875,0.045901639,0.2625
5856,52704,5.71875,0.049180328,0.28125
3480,23664,6.041666667,0.046896552,0.283333333
8280,71208,6.388888889,0.037391304,0.238888889
3360,27888,8.4,0.049404762,0.415
2600,18980,6.5,0.056153846,0.365
11000,118800,5.681818182,0.0432,0.245454545
3312,23846.4,6.260869565,0.05,0.313043478
5856,55632,5.71875,0.051912568,0.296875
3080,23100,6.363636364,0.053571429,0.340909091
5856,59145.6,5.71875,0.055191257,0.315625
11000,146300,5.681818182,0.0532,0.302272727
7296,65664,7.125,0.039473684,0.28125
10248,125025.6,5.80952381,0.05,0.29047619
9576,114912,5.428571429,0.052631579,0.285714286
3456,20044.8,6,0.040277778,0.241666667
13426,158426.8,5.591836735,0.043065693,0.240816327
3456,21427.2,6,0.043055556,0.258333333
14350,271215,5.74,0.065853659,0.378
5670,41391,6.3,0.038624339,0.243333333
8473,96592.2,6.189189189,0.049781659,0.308108108
10956,87648,5.659090909,0.032128514,0.181818182
5952,49401.6,5.8125,0.044623656,0.259375
5856,66172.8,5.71875,0.061748634,0.353125
5888,73011.2,5.75,0.067391304,0.3875
2160,12096,6.666666667,0.046666667,0.311111111
3480,21924,6.041666667,0.043448276,0.2625
2600,13000,6.5,0.038461538,0.25
3875,27125,6.2,0.04516129,0.28
5920,42624,5.78125,0.038918919,0.225
11000,110000,5.681818182,0.04,0.227272727
5487,45542.1,5.709677419,0.046892655,0.267741935
5096,40768,6.5,0.043956044,0.285714286
10956,87648,5.659090909,0.032128514,0.181818182
5124,51752.4,6.535714286,0.055191257,0.360714286
5856,50361.6,5.71875,0.046994536,0.26875
20160,221760,5.6,0.032738095,0.183333333
6180,64890,6.866666667,0.050970874,0.35
2460,15252,6.15,0.050406504,0.31
5856,49776,5.71875,0.046448087,0.265625
11000,132000,5.681818182,0.048,0.272727273
10248,92232,5.80952381,0.036885246,0.214285714
3750,21375,6,0.038,0.228
13754,129287.6,6.5,0.031438127,0.204347826
3045,20706,6.904761905,0.046896552,0.323809524
13152,219638.4,5.708333333,0.060948905,0.347916667
5856,50361.6,5.71875,0.046994536,0.26875
13248,157651.2,5.75,0.043115942,0.247916667
5856,48019.2,5.71875,0.044808743,0.25625
6210,52164,6.9,0.04057971,0.28
6048,49593.6,5.90625,0.043386243,0.25625
2480,13144,6.2,0.042741935,0.265
5856,50361.6,5.71875,0.046994536,0.26875
5856,49776,5.71875,0.046448087,0.265625
5952,66662.4,5.8125,0.060215054,0.35
20160,221760,5.6,0.032738095,0.183333333
5040,53928,6.428571429,0.059444444,0.382142857
5856,49776,5.71875,0.046448087,0.265625
13426,122176.6,5.591836735,0.033211679,0.185714286
2160,12096,6.666666667,0.046666667,0.311111111
19920,400392,5.533333333,0.060542169,0.335
6560,51168,6.40625,0.03804878,0.24375
10428,117836.4,5.386363636,0.047679325,0.256818182
8280,67068,6.388888889,0.035217391,0.225
3703,25180.4,7,0.042236025,0.295652174
8100,62370,6.25,0.034222222,0.213888889
5824,42515.2,5.6875,0.04010989,0.228125
13296,194121.6,5.770833333,0.052707581,0.304166667
4860,37422,6.666666667,0.042777778,0.285185185
13754,129287.6,6.5,0.031438127,0.204347826
19980,297702,5.55,0.044744745,0.248333333
4968,53654.4,6.814814815,0.058695652,0.4
7296,64204.8,7.125,0.038596491,0.275
3528,34221.6,6.125,0.065986395,0.404166667
7296,81715.2,7.125,0.049122807,0.35
13340,124062,6.304347826,0.032068966,0.202173913
6290,45917,5.441176471,0.039459459,0.214705882
5824,61734.4,5.6875,0.058241758,0.33125
3528,23990.4,6.125,0.046258503,0.283333333
4779,29629.8,6.555555556,0.035028249,0.22962963
5824,47756.8,5.6875,0.045054945,0.25625
10248,126050.4,5.80952381,0.050409836,0.292857143
19980,379620,5.55,0.057057057,0.316666667
4134,42166.8,6.115384615,0.064150943,0.392307692
13200,158400,5.729166667,0.043636364,0.25
12558,160742.4,5.934782609,0.046886447,0.27826087
3480,22968,6.041666667,0.045517241,0.275
5856,69100.8,5.71875,0.064480874,0.36875
5952,55353.6,5.8125,0.05,0.290625
4293,42500.7,5.888888889,0.062264151,0.366666667
10428,117836.4,5.386363636,0.047679325,0.256818182
12558,131859,5.934782609,0.038461538,0.22826087
5856,69100.8,5.71875,0.064480874,0.36875
6290,45917,5.441176471,0.039459459,0.214705882
12558,219765,5.934782609,0.064102564,0.380434783
9618,78867.6,5.452380952,0.03580786,0.195238095
11000,93500,5.681818182,0.034,0.193181818
11000,129800,5.681818182,0.0472,0.268181818
4968,53654.4,6.814814815,0.058695652,0.4
11000,155100,5.681818182,0.0564,0.320454545
3289,24667.5,6.217391304,0.052447552,0.326086957
3059,22024.8,5.782608696,0.054135338,0.313043478
13662,132521.4,6.456521739,0.032659933,0.210869565
5952,45830.4,5.8125,0.041397849,0.240625
5856,69100.8,5.71875,0.064480874,0.36875
8064,94348.8,6.222222222,0.052232143,0.325
20160,221760,5.6,0.032738095,0.183333333
4619,26790.2,4.806451613,0.038926174,0.187096774
5856,46848,5.71875,0.043715847,0.25
5856,45676.8,5.71875,0.042622951,0.24375
3480,27492,6.041666667,0.054482759,0.329166667
13426,158426.8,5.591836735,0.043065693,0.240816327
7360,57408,7.1875,0.033913043,0.24375
11000,118800,5.681818182,0.0432,0.245454545
5856,53289.6,5.71875,0.049726776,0.284375
4619,26790.2,4.806451613,0.038926174,0.187096774
5856,50947.2,5.71875,0.047540984,0.271875
7264,88620.8,7.09375,0.053744493,0.38125
5856,65001.6,5.71875,0.060655738,0.346875
10868,129329.2,5.613636364,0.048178138,0.270454545
7264,88620.8,7.09375,0.053744493,0.38125
5824,68140.8,5.6875,0.064285714,0.365625
4992,41932.8,8.666666667,0.040384615,0.35
8280,71208,6.388888889,0.037391304,0.238888889
9618,97141.8,5.452380952,0.044104803,0.24047619
6039,68844.6,5.545454545,0.062295082,0.345454545
5856,49776,5.71875,0.046448087,0.265625
2200,12980,5.5,0.053636364,0.295
5856,65001.6,5.71875,0.060655738,0.346875
13248,143078.4,5.75,0.039130435,0.225
5856,49190.4,5.71875,0.045901639,0.2625
11000,93500,5.681818182,0.034,0.193181818
3975,28222.5,6.36,0.044654088,0.284
6560,49200,6.40625,0.036585366,0.234375
12558,130603.2,5.934782609,0.038095238,0.226086957
4928,38931.2,6.285714286,0.044886364,0.282142857
11000,93500,5.681818182,0.034,0.193181818
4000,37200,6.4,0.058125,0.372
8100,69660,6.25,0.038222222,0.238888889
11000,97900,5.681818182,0.0356,0.202272727
5766,58813.2,6,0.05483871,0.329032258
5856,46848,5.71875,0.043715847,0.25
4619,26790.2,4.806451613,0.038926174,0.187096774
5452,39254.4,6.482758621,0.038297872,0.248275862
5920,47952,5.78125,0.043783784,0.253125
8510,81696,6.216216216,0.04173913,0.259459459
5856,65001.6,5.71875,0.060655738,0.346875
12558,160742.4,5.934782609,0.046886447,0.27826087
14700,138180,6.12244898,0.031333333,0.191836735
5856,50361.6,5.71875,0.046994536,0.26875
5856,50361.6,5.71875,0.046994536,0.26875
19980,413586,5.55,0.062162162,0.345
2160,12096,6.666666667,0.046666667,0.311111111
7296,83904,7.125,0.050438596,0.359375
5974,63324.4,7.103448276,0.051456311,0.365517241
5792,58499.2,5.65625,0.055801105,0.315625
9576,81396,5.428571429,0.037280702,0.202380952
19920,276888,5.533333333,0.04186747,0.231666667
3124,17806.8,6.454545455,0.040140845,0.259090909
4000,26000,6.4,0.040625,0.26
8064,94348.8,6.222222222,0.052232143,0.325
7360,55200,7.1875,0.032608696,0.234375
7524,72982.8,6.909090909,0.04254386,0.293939394
11000,122100,5.681818182,0.0444,0.252272727
5400,54540,6,0.056111111,0.336666667
3975,28222.5,6.36,0.044654088,0.284
5856,47433.6,5.71875,0.044262295,0.253125
5856,45091.2,5.71875,0.042076503,0.240625
5856,66172.8,5.71875,0.061748634,0.353125
7296,65664,7.125,0.039473684,0.28125
4000,29600,6.4,0.04625,0.296
5824,61734.4,5.6875,0.058241758,0.33125
4968,51667.2,6.814814815,0.056521739,0.385185185
4928,38931.2,6.285714286,0.044886364,0.282142857
7360,58144,7.1875,0.034347826,0.246875
6039,56766.6,5.545454545,0.05136612,0.284848485
7296,60556.8,7.125,0.036403509,0.259375
5766,58813.2,6,0.05483871,0.329032258
13754,127912.2,6.5,0.031103679,0.202173913
4394,43940,6.5,0.059171598,0.384615385
7296,83904,7.125,0.050438596,0.359375
7360,57408,7.1875,0.033913043,0.24375
5856,48019.2,5.71875,0.044808743,0.25625
5856,49190.4,5.71875,0.045901639,0.2625
3675,34545,5.88,0.063945578,0.376
5856,49190.4,5.71875,0.045901639,0.2625
5696,42720,5.5625,0.042134831,0.234375
2064,11352,8.0625,0.042635659,0.34375
10248,140397.6,5.80952381,0.056147541,0.326190476
13570,153341,6.413043478,0.038305085,0.245652174
6048,49593.6,5.90625,0.043386243,0.25625
8473,91508.4,6.189189189,0.047161572,0.291891892
19980,405594,5.55,0.060960961,0.338333333
2400,14400,6,0.05,0.3
7360,55936,7.1875,0.033043478,0.2375
7296,95577.6,7.125,0.05745614,0.409375
19980,219780,5.55,0.033033033,0.183333333
6048,68947.2,5.90625,0.06031746,0.35625
3080,23100,6.363636364,0.053571429,0.340909091
10206,142884,5.785714286,0.057613169,0.333333333
13475,196735,5.612244898,0.053090909,0.297959184
6039,68844.6,5.545454545,0.062295082,0.345454545
5888,73011.2,5.75,0.067391304,0.3875
5856,45091.2,5.71875,0.042076503,0.240625
7360,55936,7.1875,0.033043478,0.2375
7296,87552,7.125,0.052631579,0.375
10290,103929,5.833333333,0.04122449,0.24047619
5856,50947.2,5.71875,0.047540984,0.271875
19980,411588,5.55,0.061861862,0.343333333
11000,96800,5.681818182,0.0352,0.2
5856,43920,5.71875,0.040983607,0.234375
19920,221112,5.533333333,0.033433735,0.185
8280,88596,6.388888889,0.046521739,0.297222222
19920,221112,5.533333333,0.033433735,0.185
13754,129287.6,6.5,0.031438127,0.204347826
6400,46720,6.25,0.0365,0.228125
13570,142485,6.413043478,0.03559322,0.22826087
10248,90182.4,5.80952381,0.036065574,0.20952381
4394,39546,6.5,0.053254438,0.346153846
8325,100732.5,6.081081081,0.053777778,0.327027027
3480,23664,6.041666667,0.046896552,0.283333333
19980,219780,5.55,0.033033033,0.183333333
5856,69100.8,5.71875,0.064480874,0.36875
3528,23990.4,6.125,0.046258503,0.283333333
5856,55632,5.71875,0.051912568,0.296875
5856,56217.6,5.71875,0.052459016,0.3
7296,81715.2,7.125,0.049122807,0.35
3105,24840,5.869565217,0.059259259,0.347826087
5040,36792,6.428571429,0.040555556,0.260714286
5856,49190.4,5.71875,0.045901639,0.2625
5856,50947.2,5.71875,0.047540984,0.271875
5856,54460.8,5.71875,0.050819672,0.290625
8280,88596,6.388888889,0.046521739,0.297222222
3519,16187.4,6.652173913,0.030065359,0.2
4833,32381.1,6.62962963,0.037430168,0.248148148
5856,46848,5.71875,0.043715847,0.25
5856,60902.4,5.71875,0.056830601,0.325
5856,69100.8,5.71875,0.064480874,0.36875
7296,80985.6,7.125,0.048684211,0.346875
13200,118800,5.729166667,0.032727273,0.1875
5856,47433.6,5.71875,0.044262295,0.253125
5856,47433.6,5.71875,0.044262295,0.253125
5856,56217.6,5.71875,0.052459016,0.3
20160,322560,5.6,0.047619048,0.266666667
2070,10764,6.388888889,0.045217391,0.288888889
3059,25389.7,5.782608696,0.062406015,0.360869565
5856,69100.8,5.71875,0.064480874,0.36875
8100,62370,6.25,0.034222222,0.213888889
5856,44505.6,5.71875,0.041530055,0.2375
11000,129800,5.681818182,0.0472,0.268181818
10248,125025.6,5.80952381,0.05,0.29047619
4619,26790.2,4.806451613,0.038926174,0.187096774
11000,122100,5.681818182,0.0444,0.252272727
12558,130603.2,5.934782609,0.038095238,0.226086957
5856,50361.6,5.71875,0.046994536,0.26875
5856,49190.4,5.71875,0.045901639,0.2625
11000,93500,5.681818182,0.034,0.193181818
8100,62370,6.25,0.034222222,0.213888889
5856,47433.6,5.71875,0.044262295,0.253125
4080,28152,7.083333333,0.040588235,0.2875
13248,125856,5.75,0.03442029,0.197916667
6528,64627.2,6.375,0.048529412,0.309375
3750,21375,6,0.038,0.228
5856,60902.4,5.71875,0.056830601,0.325
5452,39254.4,6.482758621,0.038297872,0.248275862
4617,54942.3,6.333333333,0.069590643,0.440740741
4968,38253.6,6.814814815,0.041847826,0.285185185
8100,62370,6.25,0.034222222,0.213888889
19980,219780,5.55,0.033033033,0.183333333
13754,134789.2,6.5,0.03277592,0.213043478
5760,46080,5.625,0.044444444,0.25
10248,124000.8,5.80952381,0.049590164,0.288095238
11000,146300,5.681818182,0.0532,0.302272727
14350,271215,5.74,0.065853659,0.378
7524,65458.8,6.909090909,0.038157895,0.263636364
13478,126693.2,6.369565217,0.032081911,0.204347826
11000,129800,5.681818182,0.0472,0.268181818
5856,43334.4,5.71875,0.040437158,0.23125
5040,38304,6.428571429,0.042222222,0.271428571
14350,271215,5.74,0.065853659,0.378
4293,42500.7,5.888888889,0.062264151,0.366666667
8473,91508.4,6.189189189,0.047161572,0.291891892
5856,46848,5.71875,0.043715847,0.25
20160,322560,5.6,0.047619048,0.266666667
11000,110000,5.681818182,0.04,0.227272727
8064,94348.8,6.222222222,0.052232143,0.325
5856,44505.6,5.71875,0.041530055,0.2375
5856,46848,5.71875,0.043715847,0.25
6039,68844.6,5.545454545,0.062295082,0.345454545
5856,43920,5.71875,0.040983607,0.234375
13426,158426.8,5.591836735,0.043065693,0.240816327
3675,34545,5.88,0.063945578,0.376
5856,50947.2,5.71875,0.047540984,0.271875
4968,55641.6,6.814814815,0.060869565,0.414814815
7296,58368,7.125,0.035087719,0.25
4455,33858,6.111111111,0.046060606,0.281481481
7296,64204.8,7.125,0.038596491,0.275
3312,27820.8,6.260869565,0.058333333,0.365217391
3528,24696,6.125,0.047619048,0.291666667
3528,27518.4,6.125,0.053061224,0.325
5856,44505.6,5.71875,0.041530055,0.2375
2460,15252,6.15,0.050406504,0.31
13248,155001.6,5.75,0.042391304,0.24375
1520,6384,5.9375,0.044210526,0.2625
2200,12980,5.5,0.053636364,0.295
3190,23925,6.590909091,0.051724138,0.340909091
11000,93500,5.681818182,0.034,0.193181818
5856,73200,5.71875,0.068306011,0.390625
7296,78796.8,7.125,0.047368421,0.3375
10290,103929,5.833333333,0.04122449,0.24047619
4134,33072,6.115384615,0.050314465,0.307692308
5856,69100.8,5.71875,0.064480874,0.36875
5856,43920,5.71875,0.040983607,0.234375
5040,38304,6.428571429,0.042222222,0.271428571
13426,158426.8,5.591836735,0.043065693,0.240816327
5856,43334.4,5.71875,0.040437158,0.23125
13296,194121.6,5.770833333,0.052707581,0.304166667
7296,62745.6,7.125,0.037719298,0.26875
11000,96800,5.681818182,0.0352,0.2
5040,38304,6.428571429,0.042222222,0.271428571
1890,9450,5.833333333,0.047619048,0.277777778
7360,57408,7.1875,0.033913043,0.24375
19980,413586,5.55,0.062162162,0.345
5856,51532.8,5.71875,0.048087432,0.275
11000,97900,5.681818182,0.0356,0.202272727
5856,66172.8,5.71875,0.061748634,0.353125
19920,400392,5.533333333,0.060542169,0.335
4968,51667.2,6.814814815,0.056521739,0.385185185
12558,160742.4,5.934782609,0.046886447,0.27826087
5856,56217.6,5.71875,0.052459016,0.3
8510,102120,6.216216216,0.052173913,0.324324324
1590,7950,7.066666667,0.047169811,0.333333333
5040,53928,6.428571429,0.059444444,0.382142857
4394,39546,6.5,0.053254438,0.346153846
2160,12096,6.666666667,0.046666667,0.311111111
5220,51678,6.206896552,0.055,0.34137931
5856,43334.4,5.71875,0.040437158,0.23125
11000,93500,5.681818182,0.034,0.193181818
6615,72765,5.4,0.058201058,0.314285714
7296,78796.8,7.125,0.047368421,0.3375
5920,47952,5.78125,0.043783784,0.253125
4860,35478,6.666666667,0.040555556,0.27037037
13700,130150,5.48,0.034671533,0.19
13426,122176.6,5.591836735,0.033211679,0.185714286
1980,10098,6.111111111,0.046363636,0.283333333
14350,271215,5.74,0.065853659,0.378
20160,221760,5.6,0.032738095,0.183333333
11000,93500,5.681818182,0.034,0.193181818
7296,78796.8,7.125,0.047368421,0.3375
4000,33200,6.4,0.051875,0.332
5856,48604.8,5.71875,0.045355191,0.259375
4968,53654.4,6.814814815,0.058695652,0.4
9576,114912,5.428571429,0.052631579,0.285714286
13754,129287.6,6.5,0.031438127,0.204347826
5856,50361.6,5.71875,0.046994536,0.26875
14304,134457.6,6.208333333,0.031543624,0.195833333
5856,48604.8,5.71875,0.045355191,0.259375
3675,34545,5.88,0.063945578,0.376
13570,130272,6.413043478,0.032542373,0.208695652
3381,20624.1,6.391304348,0.041496599,0.265217391
10492,89182,5.674418605,0.034836066,0.197674419
13426,122176.6,5.591836735,0.033211679,0.185714286
5856,69100.8,5.71875,0.064480874,0.36875
5856,48604.8,5.71875,0.045355191,0.259375
11000,100100,5.681818182,0.0364,0.206818182
5856,65587.2,5.71875,0.061202186,0.35
5856,49190.4,5.71875,0.045901639,0.2625
5856,69100.8,5.71875,0.064480874,0.36875
7360,55200,7.1875,0.032608696,0.234375
2600,18980,6.5,0.056153846,0.365
10248,113752.8,5.80952381,0.045491803,0.264285714
5766,58813.2,6,0.05483871,0.329032258
4320,44064,5.925925926,0.06375,0.377777778
3576,32899.2,6.208333333,0.061744966,0.383333333
5856,49190.4,5.71875,0.045901639,0.2625
5856,47433.6,5.71875,0.044262295,0.253125
13865,153901.5,6.276595745,0.037627119,0.236170213
5920,42624,5.78125,0.038918919,0.225
20160,409248,5.6,0.060416667,0.338333333
5856,51532.8,5.71875,0.048087432,0.275
2520,16884,5.714285714,0.055833333,0.319047619
4134,42166.8,6.115384615,0.064150943,0.392307692
11000,93500,5.681818182,0.034,0.193181818
11000,97900,5.681818182,0.0356,0.202272727
4968,53654.4,6.814814815,0.058695652,0.4
5856,50361.6,5.71875,0.046994536,0.26875
11000,146300,5.681818182,0.0532,0.302272727
